,SpecGen,daytype_code,daypart_code,dataper_code,Volume,Counts,day_type,day_part,data_period
655,SLCC_JD,0,2,2,1132.5934065934098,3554,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
656,SLCC_LB,0,2,2,194.39560439560367,610,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
657,SLCC_MEAD,0,2,2,470.69230769230956,1477,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
658,SLCC_ML,0,2,2,1380.208791208786,4331,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
659,SLCC_SC,0,2,2,1207.8021978022018,3790,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
660,SLCC_TL,0,2,2,2031.2747252747088,6374,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
661,SLCC_WEST,0,2,2,852.1538461538524,2674,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
662,SLC_Library,0,2,2,194.39560439560367,610,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
663,TempleSquare,0,2,2,2366.2087912087673,7425,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
664,UOFU_MAIN,0,2,2,8168.439560439211,25632,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
665,UOFU_MED,0,2,2,7173.197802197389,22509,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
666,UVU_GENEVA,0,2,2,1157.7692307692373,3633,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
667,UVU_MAIN,0,2,2,6811.813186812962,21375,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
668,UVU_PAYSON,0,2,2,37.604395604395606,118,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
669,UVU_THANKP,0,2,2,615.6923076923123,1932,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
670,UVU_VINE,0,2,2,105.16483516483514,330,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
671,WESTMIN,0,2,2,522.3186813186832,1639,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
672,WSU_DAVIS,0,2,2,2461.4945054944938,7724,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
673,WSU_OGDEN,0,2,2,4695.450549450462,14734,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
674,WSU_WEST,0,2,2,875.098901098905,2746,0: All Days (Mo-Su),2: Peak AM (6am-9am),2. Sep-Nov
675,Airport,1,2,2,9517.20512820541,12799,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
676,BYU,1,2,2,16218.435897436168,21811,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
677,ENSIGN,1,2,2,1042.5128205128167,1402,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
678,Lagoon,1,2,2,250.58974358974388,337,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
679,SLCC_AIRP,1,2,2,3027.1538461538753,4071,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
680,SLCC_HL,1,2,2,1073.7435897435862,1444,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
681,SLCC_HM,1,2,2,2157.8974358974447,2902,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
682,SLCC_JD,1,2,2,1757.1025641025717,2363,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
683,SLCC_LB,1,2,2,250.5897435897441,337,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
684,SLCC_MEAD,1,2,2,637.9999999999975,858,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
685,SLCC_ML,1,2,2,1951.179487179504,2624,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
686,SLCC_SC,1,2,2,1801.7179487179596,2423,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
687,SLCC_TL,1,2,2,3023.435897435928,4066,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
688,SLCC_WEST,1,2,2,1228.4102564102568,1652,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
689,SLC_Library,1,2,2,250.5897435897441,337,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
690,TempleSquare,1,2,2,2905.205128205155,3907,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
691,UOFU_MAIN,1,2,2,11648.333333333634,15665,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
692,UOFU_MED,1,2,2,9666.666666666999,13000,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
693,UVU_GENEVA,1,2,2,1479.743589743601,1990,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
694,UVU_MAIN,1,2,2,9447.307692307872,12705,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
695,UVU_PAYSON,1,2,2,50.5641025641026,68,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
696,UVU_THANKP,1,2,2,880.4102564102527,1184,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
697,UVU_VINE,1,2,2,128.64102564102558,173,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
698,WESTMIN,1,2,2,746.5641025641006,1004,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
699,WSU_DAVIS,1,2,2,3387.051282051299,4555,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
700,WSU_OGDEN,1,2,2,6754.769230769334,9084,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
701,WSU_WEST,1,2,2,1114.6410256410259,1499,1: Weekday (Tu-Th),2: Peak AM (6am-9am),2. Sep-Nov
702,Airport,2,2,2,7658.230769230962,6866,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
703,BYU,2,2,2,2925.6538461538526,2623,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
704,ENSIGN,2,2,2,104.84615384615377,94,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
705,Lagoon,2,2,2,456.1923076923098,409,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
706,SLCC_AIRP,2,2,2,580.0000000000025,520,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
707,SLCC_HL,2,2,2,258.76923076923055,232,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
708,SLCC_HM,2,2,2,629.0769230769259,564,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
709,SLCC_JD,2,2,2,246.49999999999983,221,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
710,SLCC_LB,2,2,2,98.15384615384608,88,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
711,SLCC_MEAD,2,2,2,51.30769230769231,46,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
712,SLCC_ML,2,2,2,291.1153846153847,261,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
713,SLCC_SC,2,2,2,244.2692307692304,219,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
714,SLCC_TL,2,2,2,391.5000000000008,351,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
715,SLCC_WEST,2,2,2,221.96153846153817,199,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
716,SLC_Library,2,2,2,98.15384615384608,88,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
717,TempleSquare,2,2,2,1291.6153846153866,1158,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
718,UOFU_MAIN,2,2,2,1630.6923076922988,1462,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
719,UOFU_MED,2,2,2,2092.4615384615186,1876,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
720,UVU_GENEVA,2,2,2,566.6153846153879,508,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
721,UVU_MAIN,2,2,2,945.8461538461621,848,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
722,UVU_PAYSON,2,2,2,11.153846153846153,10,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
723,UVU_THANKP,2,2,2,90.34615384615378,81,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
724,UVU_VINE,2,2,2,16.73076923076923,15,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
725,WESTMIN,2,2,2,130.49999999999986,117,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
726,WSU_DAVIS,2,2,2,783.0000000000039,702,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
727,WSU_OGDEN,2,2,2,529.8076923076957,475,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
728,WSU_WEST,2,2,2,372.53846153846206,334,2: Weekend Day (Sa-Su),2: Peak AM (6am-9am),2. Sep-Nov
729,Airport,0,3,2,22295.263736264475,69961,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
730,BYU,0,3,2,27247.252747252867,85500,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
731,ENSIGN,0,3,2,1314.56043956044,4125,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
732,Lagoon,0,3,2,3028.428571428515,9503,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
733,SLCC_AIRP,0,3,2,3666.4285714285106,11505,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
734,SLCC_HL,0,3,2,2216.428571428554,6955,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
735,SLCC_HM,0,3,2,3926.4725274724706,12321,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
736,SLCC_JD,0,3,2,2233.6373626373424,7009,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
737,SLCC_LB,0,3,2,953.813186813199,2993,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
738,SLCC_MEAD,0,3,2,1222.461538461542,3836,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
739,SLCC_ML,0,3,2,2233.9560439559914,7010,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
740,SLCC_SC,0,3,2,3728.571428571342,11700,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
741,SLCC_TL,0,3,2,6014.153846153678,18872,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
742,SLCC_WEST,0,3,2,1427.6923076922997,4480,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
743,SLC_Library,0,3,2,953.813186813199,2993,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
744,TempleSquare,0,3,2,4429.670329670223,13900,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
745,UOFU_MAIN,0,3,2,20561.637362638237,64521,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
746,UOFU_MED,0,3,2,10815.087912088358,33937,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
747,UVU_GENEVA,0,3,2,3821.3076923075987,11991,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
748,UVU_MAIN,0,3,2,15715.76923077022,49315,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
749,UVU_PAYSON,0,3,2,164.43956043956004,516,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
750,UVU_THANKP,0,3,2,1529.9890109890064,4801,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
751,UVU_VINE,0,3,2,81.90109890109888,257,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
752,WESTMIN,0,3,2,1414.945054945053,4440,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
753,WSU_DAVIS,0,3,2,6124.098901098803,19217,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
754,WSU_OGDEN,0,3,2,10499.912087912251,32948,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
755,WSU_WEST,0,3,2,2692.5384615384473,8449,0: All Days (Mo-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
756,Airport,1,3,2,23443.897435898583,31528,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
757,BYU,1,3,2,31061.230769231683,41772,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
758,ENSIGN,1,3,2,1776.4358974359159,2389,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
759,Lagoon,1,3,2,1100.5128205128174,1480,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
760,SLCC_AIRP,1,3,2,4590.923076923164,6174,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
761,SLCC_HL,1,3,2,2356.435897435928,3169,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
762,SLCC_HM,1,3,2,3245.769230769262,4365,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
763,SLCC_JD,1,3,2,3042.025641025674,4091,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
764,SLCC_LB,1,3,2,946.5897435897382,1273,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
765,SLCC_MEAD,1,3,2,1570.4615384615463,2112,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
766,SLCC_ML,1,3,2,2963.948717948777,3986,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
767,SLCC_SC,1,3,2,4755.256410256508,6395,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
768,SLCC_TL,1,3,2,8165.358974359122,10981,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
769,SLCC_WEST,1,3,2,2085.0256410256584,2804,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
770,SLC_Library,1,3,2,946.5897435897382,1273,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
771,TempleSquare,1,3,2,4165.589743589821,5602,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
772,UOFU_MAIN,1,3,2,24584.564102565197,33062,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
773,UOFU_MED,1,3,2,13836.717948718786,18608,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
774,UVU_GENEVA,1,3,2,4194.589743589814,5641,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
775,UVU_MAIN,1,3,2,21326.153846154655,28680,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
776,UVU_PAYSON,1,3,2,174.74358974358975,235,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
777,UVU_THANKP,1,3,2,1882.025641025656,2531,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
778,UVU_VINE,1,3,2,80.30769230769234,108,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
779,WESTMIN,1,3,2,1641.8461538461636,2208,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
780,WSU_DAVIS,1,3,2,7095.333333333391,9542,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
781,WSU_OGDEN,1,3,2,13529.615384615734,18195,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
782,WSU_WEST,1,3,2,2642.7179487179674,3554,1: Weekday (Tu-Th),3: Mid-Day (9am-3pm),2. Sep-Nov
783,Airport,2,3,2,19097.615384615558,17122,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
784,BYU,2,3,2,19139.999999999785,17160,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
785,ENSIGN,2,3,2,420.50000000000193,377,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
786,Lagoon,2,3,2,6964.46153846165,6244,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
787,SLCC_AIRP,2,3,2,1660.807692307687,1489,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
788,SLCC_HL,2,3,2,1785.7307692307681,1601,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
789,SLCC_HM,2,3,2,5299.192307692342,4751,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
790,SLCC_JD,2,3,2,1109.8076923076937,995,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
791,SLCC_LB,2,3,2,1019.4615384615483,914,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
792,SLCC_MEAD,2,3,2,377.0000000000011,338,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
793,SLCC_ML,2,3,2,820.9230769230847,736,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
794,SLCC_SC,2,3,2,1950.8076923076794,1749,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
795,SLCC_TL,2,3,2,2630.07692307692,2358,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
796,SLCC_WEST,2,3,2,438.3461538461551,393,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
797,SLC_Library,2,3,2,1019.4615384615483,914,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
798,TempleSquare,2,3,2,4918.8461538462225,4410,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
799,UOFU_MAIN,2,3,2,12078.500000000537,10829,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
800,UOFU_MED,2,3,2,4534.038461538556,4065,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
801,UVU_GENEVA,2,3,2,3111.9230769230953,2790,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
802,UVU_MAIN,2,3,2,4713.615384615461,4226,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
803,UVU_PAYSON,2,3,2,142.7692307692306,128,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
804,UVU_THANKP,2,3,2,752.8846153846202,675,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
805,UVU_VINE,2,3,2,108.19230769230762,97,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
806,WESTMIN,2,3,2,954.7692307692373,856,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
807,WSU_DAVIS,2,3,2,4212.8076923077015,3777,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
808,WSU_OGDEN,2,3,2,4453.730769230817,3993,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
809,WSU_WEST,2,3,2,2862.0769230769224,2566,2: Weekend Day (Sa-Su),3: Mid-Day (9am-3pm),2. Sep-Nov
810,Airport,0,4,2,9872.428571428582,30979,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
811,BYU,0,4,2,16014.373626374712,50252,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
812,ENSIGN,0,4,2,963.3736263736398,3023,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
813,Lagoon,0,4,2,2257.219780219749,7083,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
814,SLCC_AIRP,0,4,2,2669.5934065933693,8377,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
815,SLCC_HL,0,4,2,1374.1538461538462,4312,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
816,SLCC_HM,0,4,2,2986.043956043922,9370,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
817,SLCC_JD,0,4,2,935.6483516483618,2936,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
818,SLCC_LB,0,4,2,589.2417582417637,1849,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
819,SLCC_MEAD,0,4,2,474.19780219780506,1488,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
820,SLCC_ML,0,4,2,1561.8571428571238,4901,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
821,SLCC_SC,0,4,2,1762.626373626359,5531,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
822,SLCC_TL,0,4,2,2770.615384615337,8694,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
823,SLCC_WEST,0,4,2,911.7472527472603,2861,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
824,SLC_Library,0,4,2,589.2417582417637,1849,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
825,TempleSquare,0,4,2,3421.362637362562,10736,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
826,UOFU_MAIN,0,4,2,11484.000000000411,36036,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
827,UOFU_MED,0,4,2,7425.593406592859,23301,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
828,UVU_GENEVA,0,4,2,2624.0219780219068,8234,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
829,UVU_MAIN,0,4,2,7626.999999999558,23933,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
830,UVU_PAYSON,0,4,2,159.65934065934044,501,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
831,UVU_THANKP,0,4,2,993.3296703296797,3117,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
832,UVU_VINE,0,4,2,99.1098901098901,311,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
833,WESTMIN,0,4,2,961.7802197802282,3018,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
834,WSU_DAVIS,0,4,2,3748.329670329638,11762,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
835,WSU_OGDEN,0,4,2,4689.714285714122,14716,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
836,WSU_WEST,0,4,2,1789.0769230769147,5614,0: All Days (Mo-Su),4: Peak PM (3pm-6pm),2. Sep-Nov
837,Airport,1,4,2,10564.923076923507,14208,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
838,BYU,1,4,2,20178.794871795515,27137,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
839,ENSIGN,1,4,2,1418.7692307692366,1908,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
840,Lagoon,1,4,2,767.3846153846112,1032,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
841,SLCC_AIRP,1,4,2,3790.820512820568,5098,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
842,SLCC_HL,1,4,2,1591.2820512820635,2140,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
843,SLCC_HM,1,4,2,3328.307692307725,4476,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
844,SLCC_JD,1,4,2,1467.8461538461586,1974,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
845,SLCC_LB,1,4,2,666.2564102564055,896,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
846,SLCC_MEAD,1,4,2,652.8717948717918,878,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
847,SLCC_ML,1,4,2,2253.0769230769574,3030,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
848,SLCC_SC,1,4,2,2291.743589743631,3082,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
849,SLCC_TL,1,4,2,3885.2564102564775,5225,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
850,SLCC_WEST,1,4,2,1345.8974358974385,1810,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
851,SLC_Library,1,4,2,666.2564102564055,896,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
852,TempleSquare,1,4,2,3694.8974358974956,4969,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
853,UOFU_MAIN,1,4,2,14088.794871795399,18947,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
854,UOFU_MED,1,4,2,10002.025641026086,13451,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
855,UVU_GENEVA,1,4,2,3145.384615384674,4230,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
856,UVU_MAIN,1,4,2,11146.410256410656,14990,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
857,UVU_PAYSON,1,4,2,167.3076923076922,225,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
858,UVU_THANKP,1,4,2,1261.1282051282042,1696,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
859,UVU_VINE,1,4,2,151.69230769230757,204,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
860,WESTMIN,1,4,2,1166.6923076923078,1569,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
861,WSU_DAVIS,1,4,2,4713.615384615422,6339,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
862,WSU_OGDEN,1,4,2,5730.102564102699,7706,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
863,WSU_WEST,1,4,2,1939.2820512820579,2608,1: Weekday (Tu-Th),4: Peak PM (3pm-6pm),2. Sep-Nov
